Index,Ticker,Addition_Date,Stock_Pre_90,Index_Pre_90,Relative_Pre_90,Stock_Post_90,Index_Post_90,Relative_Post_90,Stock_Pre_180,Index_Pre_180,Relative_Pre_180,Stock_Post_180,Index_Post_180,Relative_Post_180,Stock_Pre_270,Index_Pre_270,Relative_Pre_270,Stock_Post_270,Index_Post_270,Relative_Post_270,Stock_Pre_365,Index_Pre_365,Relative_Pre_365,Stock_Post_365,Index_Post_365,Relative_Post_365
SP500,TROW,1999-10-13,-0.1266281596314316,-0.06851488797635741,-0.05811327165507418,0.15652828980456657,0.120880155628182,0.03564813417638457,-0.049514385457302246,-0.004518545062547341,-0.044995840394754905,0.3348276333653577,0.1722272595281411,0.1626003738372166,-0.05125919156966108,0.04875402481030355,-0.10001321637996463,0.43448413099763017,0.15231177149753128,0.2821723595000989,0.3166470573053728,0.31990355365360257,-0.003256496348229776,0.35918949502740083,0.03612222325050274,0.3230672717768981
SP500,LEG,1999-10-18,-0.16860552074301272,-0.0941761264290697,-0.07442939431394302,-0.11103779137574221,0.16160061428084904,-0.27263840565659125,-0.03905760704913086,-0.0663937080963447,0.027336101047213845,-0.024504303761485824,0.07550829001388104,-0.10001259377536686,0.032111647237069496,0.009917743175794635,0.02219390406127486,-0.15349060588502628,0.19714271142010542,-0.3506333173051317,-0.026372251908426514,0.17415451668422932,-0.20052676859265584,-0.30367397208615665,0.0702835348595574,-0.37395750694571406
SP500,EP,1999-10-26,,,,0.4302059611010356,0.08083539998689582,0.3493705611141398,,,,0.0,0.10629214109325669,-0.10629214109325669,,,,0.21510302601554088,0.14149654587067184,0.07360648014486904,,,,0.4302059611010356,0.0525869820782916,0.377618979022744
SP500,CMVT,1999-10-27,0.5039058799411711,-0.044085511752622764,0.5479913916937939,0.40415794201282584,0.05034868660107228,0.35380925541175356,0.6929828337857391,-0.0398972553425988,0.7328800891283379,0.3902981784560422,0.06512026441476193,0.32517791404128027,0.9400246155148364,0.006999241303760728,0.9330253742110757,0.7690512360090793,0.10261166682488776,0.6664395691841916,2.623635789365609,0.20328728416061614,2.420348505204993,0.9168587660188787,0.016388070200707983,0.9004706958181707
SP500,TER,1999-11-15,0.34081098412843835,0.03861149200566438,0.30219949212277397,0.552123938594383,-0.023203048031528395,0.5753269866259114,0.6673814425238185,0.038557448411414175,0.6288239941124043,0.8108104645698786,0.0006267400072532681,0.8101837245626253,0.6461864272738431,0.12832990554863066,0.5178565217252125,0.1081079765365538,0.03645596448719712,0.07165201204935667,1.9320750542575569,0.2290667634456871,1.7030082908118698,-0.27670499179845254,-0.026139554050974567,-0.25056543774747797
SP500,MOLX,1999-12-01,0.5936883991295869,0.052914502659550555,0.5407738964700364,0.09828009643779456,-0.030247540123518823,0.12852763656131339,0.6273917536466276,0.04606291408750707,0.5813288395591205,0.14250612108936123,-0.022015002179703203,0.16452112326906443,0.7413793188496518,0.08277662121231155,0.6586026976373403,0.2960687717734152,0.06913211080515946,0.2269366609682557,0.3979239466832032,0.1817694503076166,0.2161544963755866,0.008918893257930494,-0.06677602146297246,0.07569491472090295
SP500,RIG,1999-12-31,0.11482289390935962,0.12254330684421855,-0.007720412934858922,0.4944703621928135,0.02247087993603314,0.47199948225678034,0.20774944109161497,0.05500243196157695,0.15274700913003803,0.5578922168250904,-0.0002748893102870742,0.5581671061353775,0.20657037769796105,0.1085064007173866,0.09806397698057445,0.7480632998953183,-0.019247955862020882,0.7673112557573392,0.23373325377352994,0.19137182949660025,0.04236142427692968,0.4054489715078198,-0.09272820887762456,0.49817718038544434
SP500,HOG,2000-01-31,0.22248054129775818,0.009215459981381624,0.21326508131637656,0.11728622522190091,0.03061848853104876,0.08666773669085215,0.3033773699173845,0.042004765056278925,0.2613726048611056,0.24791685585253154,0.007528656570018999,0.24038819928251254,0.23779102915300143,0.021102799685561724,0.2166882294674397,0.3152781342783091,-0.02107464281389526,0.33635277709220435,0.3312380662949883,0.06846821223856048,0.26276985405642783,0.3183137691090847,-0.025225681262127764,0.3435394503712125
SP500,A,2000-06-05,-0.4242960496834244,0.08973017149833518,-0.5140262211817596,-0.12852146333807757,0.04316664049989005,-0.17168810383796762,0.8091283223365571,0.05226942803344348,0.7568588943031136,-0.2535211254916566,-0.09782279858908738,-0.15569832690256924,0.8579535170822272,0.036717384950092136,0.8212361321321351,-0.46436621182628246,-0.15341869982520595,-0.3109475120010765,0.8579535170822272,0.036717384950092136,0.8212361321321351,-0.5197185640211761,-0.11953988340084365,-0.40017868062033246
SP500,SBUX,2000-06-08,-0.029824407720884127,0.05468545807716252,-0.08450986579804665,0.03321668257271204,0.024228731261312086,0.008987951311399955,0.36543168010198035,0.0396687552540298,0.32576292484795055,0.2937065000519272,-0.05519057950116857,0.3488970795530958,0.5710227629971814,0.09465600798030138,0.47636675501688,0.3059444155316673,-0.14793913601412412,0.4538835515457914,-0.00718129067754214,0.11581627207319478,-0.12299756275073692,0.06517474326370065,-0.1317752816971859,0.19695002496088654
SP500,SANM,2000-06-21,0.31645569620253156,-0.033653075742737903,0.35010877194526946,0.23716012084592153,0.005316125010391914,0.23184399583552961,0.6308805790108565,0.012936638461171768,0.6179439405496847,-0.12839879154078548,-0.08913499613618026,-0.03926379540460523,1.2037489812550937,0.15011172965418784,1.0536372516009058,-0.3700906344410876,-0.20772219232953826,-0.16236844211154933,1.234710743801653,0.10485219164677129,1.1298585521548816,-0.48809666936131046,-0.14814968302220055,-0.3399469863391099
SP500,VIAV,2000-07-27,0.31103075591319573,-6.891736782366209e-06,0.3110376476499781,-0.38924733688814883,-0.038728344919018554,-0.3505189919691303,0.3331291030748975,0.04156453726275933,0.2915645658121382,-0.450537675844761,-0.0418976044768542,-0.4086400713679068,2.240223688728413,0.07259330722726531,2.1676303815011475,-0.792000012345246,-0.13770786982066907,-0.6542921425245769,5.178977286583136,0.0637322528015869,5.115245033781549,-0.9264516177694933,-0.15076524670988578,-0.7756863710596075
