Date,Candidates_Portfolio,Nasdaq100_Portfolio,NDXT_Benchmark
2009-11-13,-0.1874783014602802,0.1138979148841234,-0.0100844636087196
2009-11-16,-0.1773084451690989,0.1240589200588484,0.0039129302671723
2009-11-17,-0.1764650035258866,0.1281869447837231,0.0066733568909367
2009-11-18,-0.1768816078928559,0.1232147018294782,-0.0058741606255188
2009-11-19,-0.1880561843110579,0.105402833304494,-0.0253739141385955
2009-11-20,-0.1881120146046139,0.1008884964886431,-0.0356721321147252
2009-11-23,-0.1795125606020157,0.1185180519719124,-0.0188864010129543
2009-11-24,-0.1798594186492522,0.1145140984452999,-0.0226412846592135
2009-11-25,-0.173905799794236,0.118628311642027,-0.0176316719528552
2009-11-27,-0.1852684958662248,0.1019163269749208,-0.0345382355393901
2009-11-30,-0.1838314909052085,0.1055375813884857,-0.0355885137661138
2009-12-01,-0.1683843819154328,0.1203061100710369,-0.0168787664421563
2009-12-02,-0.1639618149431545,0.124115094355786,-0.0102890278998272
2009-12-03,-0.1618441148060198,0.1211782118975965,-0.013718628227947
2009-12-04,-0.1566622359959814,0.127395499006538,0.0010780753711026
2009-12-07,-0.147757102913517,0.1203259609050888,0.0019890275027181
2009-12-08,-0.1534607042009655,0.1117877308966945,-0.0034297137858554
2009-12-09,-0.1557375437291835,0.1178533547337326,0.0040337627519364
2009-12-10,-0.149946628681705,0.1249796413481301,0.0055301567815637
2009-12-11,-0.1486171481204096,0.1207660410428417,-0.0001952607570727
2009-12-14,-0.1444871054174253,0.1303863766508317,0.0124823927781849
2009-12-15,-0.1445573884490142,0.1227726708524958,0.0091271072646383
2009-12-16,-0.1421325806271282,0.1234974880536721,0.024574490957699
2009-12-17,-0.1533319839622062,0.1099363919723237,0.0112927884563531
2009-12-18,-0.1510965220916622,0.1272463807268367,0.0277067185697936
2009-12-21,-0.1395199127146505,0.1406424617164805,0.0406167335405414
2009-12-22,-0.1390180384464894,0.1483365856112564,0.0455706385004028
2009-12-23,-0.1352341571021393,0.1580246963938474,0.0545770267380127
2009-12-24,-0.1296976876990001,0.166902226686936,0.0672546802732707
2009-12-28,-0.1299018856393752,0.1715276437211799,0.0644942536495063
2009-12-29,-0.1304946026537062,0.1697739447897008,0.0595402352319127
2009-12-30,-0.1279279435365202,0.1710114927341042,0.0686116347500578
2009-12-31,-0.1364576951392878,0.159722614528343,0.0576349395355348
2010-01-04,-0.1252195936458727,0.1766050811484318,0.0750434401292023
2010-01-05,-0.1233925135352059,0.1779946602424735,0.0754245446515708
2010-01-06,-0.1263361153445431,0.1705220582708291,0.0705913587187414
2010-01-07,-0.1275358122612906,0.1624677253982542,0.0616687022874749
2010-01-08,-0.1275464250022069,0.1746331070160864,0.0732867740619709
2010-01-11,-0.1269641443457575,0.1703003801870444,0.069624698840629
2010-01-12,-0.1399714567736946,0.1571240919674559,0.0509242550507096
2010-01-13,-0.1311558293872241,0.1702472157953012,0.0686302418181341
2010-01-14,-0.131417302612369,0.1739343882626849,0.0698849708782332
2010-01-15,-0.140582039940875,0.1605297927284448,0.050729107751372
2010-01-19,-0.1325551190169492,0.1748749729775089,0.0644477359793154
2010-01-20,-0.1430988547422442,0.1604354782635344,0.0499577086303291
2010-01-21,-0.1563752518646576,0.1493642596984421,0.044446045459106
2010-01-22,-0.1783223613783966,0.1126183958293605,0.0046750258541772
2010-01-25,-0.1733368930333623,0.1158941743477111,0.0108094585172966
2010-01-26,-0.1756329924304457,0.1152781718580455,0.0096569548738851
2010-01-27,-0.1745519357308653,0.1246289447981892,0.0173062751769761
2010-01-28,-0.185051787422768,0.1025887708379296,-0.0098614057072679
2010-01-29,-0.1937114318665336,0.0855941367889483,-0.0376704631514849
2010-02-01,-0.1788847952563077,0.0943021571777986,-0.0172691744985629
2010-02-02,-0.1705298372033301,0.1023790927106962,-0.0083557081436025
2010-02-03,-0.1723997315966725,0.1068844024913946,-0.0048145788647568
2010-02-04,-0.1984486615868497,0.0790624874393284,-0.0371685261443524
2010-02-05,-0.1964431589095067,0.0876850655141019,-0.0230596033177344
2010-02-08,-0.1999477140830559,0.0815444366698949,-0.0277625397740297
2010-02-09,-0.1898863019880611,0.0935882823588494,-0.0156147338480189
2010-02-10,-0.1923514001305131,0.0909555164648219,-0.0138580677807872
2010-02-11,-0.1841605894560243,0.1059006600204859,0.0032344530287788
2010-02-12,-0.1854953298311649,0.106848143001812,0.0038200083845227
2010-02-16,-0.1696069497317691,0.1192128460254671,0.0212843301824192
2010-02-17,-0.166045623241584,0.1225732505175281,0.0253831042148942
2010-02-18,-0.1618994199256626,0.1299264497879184,0.0320472710295285
2010-02-19,-0.1581310513669472,0.1295445066695961,0.032660736987387
2010-02-22,-0.1602774309298271,0.129664486553511,0.0284875346826065
2010-02-23,-0.1684410303341831,0.1152920123332708,0.0109395945360986
2010-02-24,-0.1617866884042837,0.1256532862512331,0.0252901823322444
2010-02-25,-0.1606124192715039,0.1235303820640316,0.0224275302917922
2010-02-26,-0.1611309953872498,0.1249235567067683,0.0251228321772893
2010-03-01,-0.1502487495926934,0.1430899425672733,0.0484891117450834
2010-03-02,-0.1489670664875091,0.1455952856491704,0.0481917390290584
2010-03-03,-0.1478940533790876,0.145425020082399,0.0433400594858848
2010-03-04,-0.1445785202427897,0.1518896788391444,0.0459889571589233
2010-03-05,-0.135322882462347,0.1653908552820004,0.0607671671476286
2010-03-08,-0.1354359615632602,0.1671798378239806,0.0636856403923098
2010-03-09,-0.1357561899032251,0.1722787826911958,0.0673382986218813
2010-03-10,-0.1312857162360271,0.1813752090150486,0.0791051134832558
2010-03-11,-0.1284761298699684,0.1878489539655137,0.0790678993471032
2010-03-12,-0.1286922877683113,0.1869480348831611,0.077748159006469
2010-03-15,-0.12612565501128,0.1830002727654991,0.0747366504214059
2010-03-16,-0.1154996690185283,0.1906974062316455,0.08613166429445
2010-03-17,-0.1095349293321568,0.1942410124232114,0.090286372988886
2010-03-18,-0.1135766574243325,0.1984835788580086,0.0903327772013447
2010-03-19,-0.1196702775973547,0.1918933835951723,0.0788541449796893
2010-03-22,-0.113358106450311,0.2009703569125922,0.0939948524226867
2010-03-23,-0.1042883216054977,0.2096958417367247,0.1072394542456121
2010-03-24,-0.1121272244947623,0.2037125650764899,0.0974337562848446
2010-03-25,-0.1156315124083126,0.208633474333072,0.0938181987336936
2010-03-26,-0.1167246906054775,0.207666710071785,0.0902677659208099
2010-03-29,-0.1109586320454651,0.2106999842772714,0.0933720829307902
2010-03-30,-0.1076769183331366,0.2153798753784632,0.0951101419299456
2010-03-31,-0.1108691332076275,0.2082148996525659,0.0898959649324797
2010-04-01,-0.1057320257944525,0.2085071385410997,0.0898216501179065
2010-04-05,-0.0981251665994655,0.217285144174776,0.107220847177536
2010-04-06,-0.0982692460161467,0.2204540251022269,0.1112918240656286
2010-04-07,-0.1022409334840076,0.218826956005842,0.1065887741516014
2010-04-08,-0.1014282263119336,0.2233244900935138,0.1045904431148416
2010-04-09,-0.099074367171634,0.2310736964022455,0.1173146143202903
2010-04-12,-0.0950939789075272,0.2337836801762762,0.1208372499887917
2010-04-13,-0.0940937439107145,0.2395355875739664,0.1250011487595337
2010-04-14,-0.0834193990695044,0.2556811247772501,0.1513043951823531
2010-04-15,-0.0831308688313327,0.264081912333292,0.155561329293477
2010-04-16,-0.094419671590153,0.2434655829631429,0.1401046420663783
2010-04-19,-0.0952608104194734,0.2448946409873611,0.134751025516072
2010-04-20,-0.0881917349713812,0.2505933607197903,0.1495292355047772
2010-04-21,-0.0873355082657979,0.2535334378367464,0.1470940921991521
2010-04-22,-0.0837985764302313,0.2596617087412085,0.1582567446367062
2010-04-23,-0.0777831065991134,0.2595259808250725,0.1655528710195433
2010-04-26,-0.0770914086526793,0.256873015517451,0.161742166169055
2010-04-27,-0.0959274188911729,0.2331140180692206,0.1336171289407366
2010-04-28,-0.0940528978336024,0.2310835125863783,0.1381899293782296
2010-04-29,-0.0828496786322117,0.2523190658696999,0.1513974305227343
2010-04-30,-0.0988520888401195,0.2271520952371559,0.120604888553301
2010-05-03,-0.082224380073087,0.2443108465696171,0.1398164594266588
2010-05-04,-0.1015911654260603,0.2064709523669579,0.1007519411199702
2010-05-05,-0.1054674240261489,0.2023232414906219,0.0924798513249827
2010-05-06,-0.1278752653198228,0.1648544988370135,0.0589175791977467
2010-05-07,-0.1407656855419226,0.1402877715732777,0.0356256144445259
2010-05-10,-0.1104344066951726,0.19573672169124,0.090723185257751
2010-05-11,-0.1107760894576276,0.1903422381735184,0.0884367850390044
2010-05-12,-0.0959893839405248,0.2124405668776849,0.1146191989770597
2010-05-13,-0.1066637114685493,0.1954114731808283,0.094822072747958
2010-05-14,-0.1212095199073804,0.1713456773177026,0.0675149523108735
2010-05-17,-0.1115993979143967,0.1729760597217462,0.0740395661149353
2010-05-18,-0.1225943874674032,0.1552362397455109,0.0553670329271305
2010-05-19,-0.1275514303749388,0.1487909858002007,0.0510357840014334
2010-05-20,-0.1572320230504887,0.1071316040771603,0.0138115501105879
2010-05-21,-0.149586428408579,0.1181858723472832,0.0310435104729946
2010-05-24,-0.1582353461540185,0.1132363918552796,0.0186818367218382
2010-05-25,-0.1576893786305049,0.1142276110825735,0.0170832172755233
2010-05-26,-0.1600527369639385,0.0985534742639535,0.0093130644876682
2010-05-27,-0.1329910170464525,0.1388164292810161,0.0557202268473846
2010-05-28,-0.142707597512918,0.1303115613603107,0.0459982606929607
2010-06-01,-0.1557977378709126,0.1212867484795683,0.0287849073986306
2010-06-02,-0.1371734547480066,0.1484131428985606,0.0579695263877106
2010-06-03,-0.1316482924298381,0.1592585615526842,0.073537742565535
2010-06-04,-0.1600115402664306,0.1207855814113494,0.0333485177598174
2010-06-07,-0.1718227873016791,0.0991447589817333,0.0059762725844656
2010-06-08,-0.1629473509191356,0.0959678874987484,0.0053443130162631
2010-06-09,-0.1640616310671108,0.0850455039182831,-0.0018495879498862
2010-06-10,-0.1417745714229404,0.1137725379026124,0.0293332486182213
2010-06-11,-0.1401100360041767,0.1241355463302786,0.0401147965334072
2010-06-14,-0.1343287350862994,0.123774180969477,0.0411279740817103
2010-06-15,-0.1125248889897129,0.1538797996474692,0.080675822327455
2010-06-16,-0.1151026020559675,0.1577131945420156,0.0823581735801133
2010-06-17,-0.111510264437749,0.1605886147518815,0.0853974793095586
2010-06-18,-0.1119750456534355,0.1626336669778705,0.0851744214081069
2010-06-21,-0.1180059654040702,0.1514774632282975,0.0754152411175304
2010-06-22,-0.1324502204929257,0.1416866745691436,0.0604232767614116
2010-06-23,-0.134575954670345,0.1348394010580162,0.0589639834102049
2010-06-24,-0.1498826297061035,0.1178234087702909,0.033766722960606
2010-06-25,-0.1565857820728482,0.1184123710125593,0.0322517218629023
2010-06-28,-0.1505677494653692,0.1129820564543426,0.0314803227418594
2010-06-29,-0.1750466912121917,0.071300211718974,-0.011655285910654
2010-06-30,-0.1840169443283332,0.0582630490899114,-0.0239704419916196
2010-07-01,-0.1811368073925301,0.0580218622081132,-0.0225390592425275
2010-07-02,-0.1876804061012801,0.0547698984825015,-0.0264521029674356
2010-07-06,-0.1846051261960686,0.0618615944367093,-0.0246396156959749
2010-07-07,-0.1617048493085798,0.0940336755913306,0.0164511442495876
2010-07-08,-0.1548935175291983,0.1001343854561154,0.0190164235740148
2010-07-09,-0.1505651783951371,0.1083043287612073,0.0290265723681577
2010-07-12,-0.1490067778560376,0.1143598321085772,0.0386556166399321
2010-07-13,-0.1377657567808539,0.1303718759731946,0.0594194027471461
2010-07-15,-0.1388107192872131,0.1412251156693589,0.0652656527705468
2010-07-16,-0.1601166286718365,0.1077454297104856,0.0308018455034659
2010-07-19,-0.1527710537483561,0.1176813957506532,0.0483682792603181
2010-07-20,-0.1384432185890489,0.1297074321631868,0.0566961902595346
2010-07-21,-0.1513604318206285,0.1155297977995775,0.0326607369873854
2010-07-22,-0.1375274670183515,0.1424659575567872,0.0628955207454571
2010-07-23,-0.1270176579490481,0.1426584852036636,0.0724316431345819
2010-07-26,-0.1183225085198428,0.1502793905181718,0.0829530324698952
2010-07-27,-0.1191693469621022,0.1487253403680826,0.0792445530360947
2010-07-28,-0.1246682890056826,0.1377580290305964,0.0664274599479965
2010-07-29,-0.1315727359935979,0.1276263548808529,0.0595123246297959
2010-07-30,-0.1328456142112092,0.1274809422725045,0.0586107894899508
2010-08-02,-0.1202851264337434,0.1494885519985802,0.0773205368139082
2010-08-03,-0.1255458081272422,0.1491465905521842,0.0737794075350626
2010-08-04,-0.1198713801452781,0.1631012335431956,0.0837802527951672
2010-08-05,-0.118748574524175,0.159499017511862,0.0774041551625195
2010-08-06,-0.1241214821634041,0.1586976641423738,0.0764190016740631
2010-08-09,-0.1207714091410386,0.1662948020399299,0.0826834568982526
2010-08-10,-0.1296668803413789,0.1555192533038385,0.0672825908753831
2010-08-11,-0.1475819506923333,0.1263178862009595,0.0349564407401701
2010-08-12,-0.1508714955616658,0.115187131754757,0.0165905838024285
2010-08-13,-0.1530822256421459,0.1075189054995127,0.0130493410658507
2010-08-16,-0.1514944348866208,0.1119232287751257,0.0156983521966214
2010-08-17,-0.1432689887910119,0.1255696003474518,0.0281621379067336
2010-08-18,-0.1403818953157496,0.1274509417587608,0.0337946335627208
2010-08-19,-0.1545255488116607,0.110273035015882,0.0256619833205735
2010-08-20,-0.1557473123267415,0.1121154900966692,0.0331904711389006
2010-08-23,-0.1575835054850176,0.1025464927841055,0.0204291992550316
2010-08-24,-0.1658247151592143,0.0846650602466307,0.0061715333415353
2010-08-25,-0.1631333871690319,0.0940173424220052,0.0111626524375494
2010-08-26,-0.1704085063283474,0.0805733631997542,-0.0004183186585259
2010-08-27,-0.1599905457969109,0.0944014912006092,0.0155960133222021
2010-08-30,-0.172695381946221,0.0792381905568899,-0.0018961056200766
2010-08-31,-0.1727933019124281,0.0755721399752271,-0.0111533489035207
2010-09-01,-0.1510372434196726,0.1069330609081666,0.019499753513072
2010-09-02,-0.1425872195301731,0.1183257035608862,0.0346589545664135
2010-09-03,-0.1332834046457821,0.1355591312713955,0.0494743786912714
2010-09-07,-0.1438431767196755,0.1296951599502538,0.0397524125368475
2010-09-08,-0.1407654718792067,0.140286116497156,0.0526252133714426
2010-09-09,-0.1367460450925464,0.1451259395939172,0.0548372987756158
2010-09-10,-0.1341893702705531,0.1481599061900478,0.0512681454369234
2010-09-13,-0.1242007797286965,0.1701307960267959,0.0768930280790816
2010-09-14,-0.1254693062188226,0.1755786137168686,0.0848583281662738
2010-09-15,-0.1237560304724445,0.180268039167047,0.0884459751153101
2010-09-16,-0.1250851654393996,0.1863303041581132,0.0922938941019508
2010-09-17,-0.1254547597118533,0.1931918935489922,0.0957422149558793
2010-09-20,-0.112881257732945,0.2117630684003251,0.1070628005566181
2010-09-21,-0.115357617929507,0.2104947219758774,0.1058545891667097
2010-09-22,-0.1175727097277183,0.2047445433075065,0.089505556876072
2010-09-23,-0.1224730524105824,0.2032114577627588,0.0908811184209352
2010-09-24,-0.1025089963784726,0.22872510248203,0.1212926693257321
2010-09-27,-0.1055754836024999,0.2233587260041392,0.11725879311606
2010-09-28,-0.1015394930094519,0.22427740190936,0.1283471307390409
2010-09-29,-0.1015445519627772,0.2198982700814926,0.134816036796606
2010-09-30,-0.1041529778733937,0.2144488467351877,0.1288397642121352
2010-10-01,-0.1020532011797948,0.2145441137593866,0.1293694983636502
2010-10-04,-0.1066674039388926,0.2018613747408228,0.1150746183140012
2010-10-05,-0.0919006033796538,0.2275897235314485,0.1412943598459415
2010-10-06,-0.0944724484778808,0.2206919096134585,0.1192757312208963
2010-10-07,-0.0992741239763225,0.2237727756652761,0.1269622656601399
2010-10-08,-0.0928195250190916,0.2288489404783551,0.1338865910546465
2010-10-11,-0.0922584233622851,0.2280457529030852,0.135290063201624
2010-10-12,-0.0919612744470201,0.2366649156423164,0.1482465958425627
2010-10-13,-0.0877242199114844,0.2456223087359232,0.1589352218750988
2010-10-14,-0.092129752611462,0.2446872314686632,0.1559609274261884
2010-10-15,-0.0849917556982314,0.2727353239138392,0.1764552514194921
2010-10-18,-0.0824732174317703,0.2792137775722285,0.1767619276695551
2010-10-19,-0.0959172900408534,0.25846439966468,0.1590560543598627
2010-10-20,-0.0883902077666527,0.2658696857293732,0.170711226812779
2010-10-21,-0.0847538972952267,0.271458539764061,0.1702558074758373
2010-10-22,-0.0832656895989796,0.2813820280870782,0.1897741680569904
2010-10-25,-0.0803278759213823,0.2851097619453322,0.196624178636924
2010-10-26,-0.0811601837762532,0.289770279846181,0.19933820104823
2010-10-27,-0.0780630311584889,0.2901210068659423,0.213335594924122
2010-10-28,-0.0753344612151799,0.2946603756239703,0.2113744780235149
2010-10-29,-0.0727689394927451,0.2890931088132005,0.2183825352243651
2010-11-01,-0.0739222132288353,0.2902941829786125,0.2159939095889309
2010-11-02,-0.0642936999538879,0.3014496503010162,0.2265337925345885
2010-11-03,-0.0626007545368205,0.3067518062979095,0.2293407368285438
2010-11-04,-0.0456857231687968,0.3211130550804373,0.2534318978471899
2010-11-05,-0.0418836874978515,0.3208114696082587,0.2533110653624257
2010-11-08,-0.0409831910046566,0.3216903458513263,0.2573077274359452
2010-11-09,-0.0479259218062608,0.3162102530548727,0.2542963323086145
2010-11-10,-0.0492012448083252,0.3203795680189516,0.2584045233328598
2010-11-11,-0.0533147925830564,0.305920683377535,0.2428083965529208
2010-11-12,-0.0593057936796456,0.2879801738764458,0.2291547796055124
2010-11-15,-0.0656283235463187,0.2805323236622752,0.2240428280247342
2010-11-16,-0.0757847156564032,0.2593188136975457,0.2006022336423669
2010-11-17,-0.0724205086286576,0.261756060120351,0.2052029446819745
2010-11-18,-0.0603881402881365,0.2801465756066275,0.2295730982640333
2010-11-19,-0.0521328303452075,0.2787167419949283,0.2356888104013443
2010-11-22,-0.0485761491575678,0.2868563600642244,0.2449832678209411
2010-11-23,-0.0601210557521899,0.2662011655637302,0.2246376869145161
2010-11-24,-0.0456978128295842,0.2905250687754566,0.2507923037081889
2010-11-26,-0.0501480429077419,0.2865040055244368,0.2433939519086643
2010-11-29,-0.0507861761315899,0.2827681552332792,0.2376406237679131
2010-11-30,-0.052569711289864,0.2662678002906211,0.2224349050443808
2010-12-01,-0.0334337301817587,0.2908635370059715,0.2582278696438662
2010-12-02,-0.0293776397487879,0.3052420959770323,0.2778484556417071
2010-12-03,-0.0274274688525177,0.3088849091179184,0.2863622104062227
2010-12-06,-0.0266674602321352,0.3113152285846088,0.2829697107565234
2010-12-07,-0.0235815653570244,0.3113322985668596,0.285553597149027
2010-12-08,-0.023570590518797,0.3181973441499346,0.2941881843983065
2010-12-09,-0.0209616064360441,0.3209098063181128,0.2907677741464929
2010-12-10,-0.0172786941546976,0.3298622659550303,0.2973389056207456
2010-12-13,-0.0177096652469281,0.3257464429335508,0.2889274897306499
2010-12-14,-0.0183066591664955,0.3288726633043763,0.2875705352538631
2010-12-15,-0.0260381060775884,0.3234094710283788,0.2743630341093583
2010-12-16,-0.0171987357432152,0.3327265894002771,0.2854327646642629
2010-12-17,-0.017097895398927,0.3355667530762625,0.2891226370299871
2010-12-20,-0.014108296237542,0.3396250261665863,0.2862413779214585
2010-12-21,-0.0106673938326352,0.3468850124272231,0.2989004243886399
2010-12-22,-0.0118186704406301,0.3460864375625672,0.2967348566546575
2010-12-23,-0.0144711491364465,0.344424935017422,0.2924593154754573
2010-12-27,-0.0149070790312989,0.3433561425471856,0.2950152912658466
2010-12-28,-0.0153188643753544,0.3414569281245467,0.2909815285139066
2010-12-29,-0.0153090644076353,0.3442963376147809,0.2922734717101583
2010-12-30,-0.0144733667747112,0.3403433136151874,0.2910001355819829
2010-12-31,-0.016249163063539,0.336283435598276,0.2863063892019937
2011-01-03,-0.0027159249692332,0.3542827797484338,0.3041425119882204
2011-01-04,0.000214933516581,0.3549605531875575,0.298361386703087
2011-01-05,0.0102588122566324,0.3641425352453218,0.3152586467555838
2011-01-06,0.0038658094203272,0.3718117499738185,0.3275180950900527
2011-01-07,0.0031537918203239,0.3712704784619847,0.324218517323003
2011-01-10,0.0062374439696188,0.3720944085372828,0.3294606049225832
2011-01-11,0.0044508931392899,0.373721519107137,0.3316912973948329
2011-01-12,0.0125998492642251,0.384484458130744,0.3511167360933365
2011-01-13,0.0119300133269193,0.3836582273377276,0.3510143972189166
2011-01-14,0.016839290787866,0.3927454173359928,0.3727634502723191
2011-01-18,0.0196507804835019,0.4017081023924578,0.3773642747696588
2011-01-19,0.008506340195624,0.3872774535432963,0.3568792543103933
2011-01-20,0.0062776279741034,0.3789415138449159,0.3361990865517907
2011-01-21,0.0050583034815268,0.3681422017736673,0.3285590697827378
2011-01-24,0.01126772257016,0.3833746156337583,0.3514048052753229
2011-01-25,0.013299235766303,0.3879043211966861,0.3415340960340205
2011-01-26,0.0154767009718737,0.3957631028281101,0.3479100802089359
2011-01-27,0.0220943280419414,0.4051286218432572,0.362511636508648
2011-01-28,0.0060709256980486,0.3657371416963697,0.3289493643814123
2011-01-31,0.0110380634647955,0.3699445642318626,0.3347212995902398
2011-02-01,0.0237959741274613,0.3939009233252124,0.3669544143850711
2011-02-02,0.0227386561926403,0.3941304363286855,0.3716945649775189
2011-02-03,0.0215609330455619,0.3943411881433802,0.3717969038519388
2011-02-04,0.0261956768324107,0.3995467101891738,0.3864263707537656
2011-02-07,0.0285777423878568,0.4068582689172442,0.3897072279950067
2011-02-08,0.0317866167173699,0.4137112250237258,0.3922539002513576
2011-02-09,0.031554107989828,0.4107192022677997,0.3860917839015878
2011-02-10,0.0286281566727699,0.4058427838170337,0.3879784725298894
2011-02-11,0.0380853102873761,0.4125591038469427,0.3961669439762656
2011-02-14,0.0413476508028609,0.4153566964355544,0.4035559922417522
2011-02-15,0.0403701747672797,0.4098569131617604,0.3950330474009307
2011-02-16,0.0448040654090602,0.4156322282645832,0.4090490483448989
2011-02-17,0.0500759607586427,0.4188939447983155,0.4165961432313021
2011-02-18,0.0486524090637086,0.4182532340859888,0.4188825434500487
2011-02-22,0.0242723421276855,0.3805997387085114,0.3666663452030845
2011-02-23,0.013477436959949,0.3675094619110826,0.34125521692834
2011-02-24,0.0197851145108272,0.3736859282770581,0.3541466248310114
2011-02-25,0.0325760411661939,0.3881172443260929,0.3841120599329048
2011-02-28,0.0353036163604361,0.3861071717983471,0.3756819235170006
2011-03-01,0.0207655989415949,0.3650806706203953,0.3497039604123206
2011-03-02,0.0237984251443417,0.3708711928247843,0.360578430210156
2011-03-03,0.0421393418782181,0.3930491555786064,0.3890473578246902
2011-03-04,0.0369738292322618,0.3841712579299223,0.377828997640639
2011-03-07,0.0294710151689119,0.3665137872424155,0.3533009108953955
2011-03-08,0.0366599060469798,0.3716100228264873,0.3613870434673518
2011-03-09,0.0323415681962913,0.3686652759079554,0.3426959032114707
2011-03-10,0.0191299704784646,0.3457529734685733,0.3133440475251678
2011-03-11,0.0270010917233616,0.3527942256351792,0.3225733802064974
2011-03-14,0.0206812191318066,0.3479900990190869,0.3151471178048581
2011-03-15,0.0123652325700214,0.3308016793866772,0.2953313845076801
2011-03-16,-0.0075283019339033,0.3018313530701335,0.2677453849649149
2011-03-17,0.0049562228871247,0.3093084462031448,0.2795308068943658
2011-03-18,0.0090276615029485,0.3085505781158457,0.2808041430225412
2011-03-21,0.0252844669109193,0.331810138297351,0.3047280673439645
2011-03-22,0.0228567643516517,0.3294147762125079,0.2999227920132494
2011-03-23,0.0269842147657199,0.3399369303129687,0.3120614078629544
2011-03-24,0.0412213307111264,0.3616956204353694,0.34311410841226
2011-03-25,0.0418787768830697,0.3627829883056948,0.3400097914022797
2011-03-28,0.0386223916885368,0.3572384415494047,0.3334572669961033
2011-03-29,0.0456698315105941,0.3722509159285925,0.3478728660727843
2011-03-30,0.0528956844063002,0.379032323633852,0.3512839727905599
2011-03-31,0.0496047408534181,0.3800098060369614,0.3518416175441894
2011-04-01,0.0525465805369504,0.3837781116834247,0.3502429980978745
2011-04-04,0.0503716181927145,0.3823674106710921,0.343281458567215
2011-04-05,0.0514248551308977,0.3812902524924304,0.3442388149112891
2011-04-06,0.05418219802652,0.3852233223803378,0.3516743808469664
2011-04-07,0.052760122852566,0.3883789983115284,0.3480216091596628
2011-04-08,0.0508194682923335,0.382454188064586,0.3418222786737404
2011-04-11,0.0464947127294053,0.3798439907069111,0.3387736694102568
2011-04-12,0.0412957666235227,0.3679363702544898,0.3250085235121225
2011-04-13,0.0413539869707948,0.3769982065782378,0.3392290887471985
2011-04-14,0.0423147512739499,0.3757886881046155,0.3407626969129782
2011-04-15,0.047132339915429,0.3664195182886445,0.3392847964936951
2011-04-18,0.0375270158899452,0.3554704716450543,0.3224990653919242
2011-04-19,0.0419511664078913,0.3616334690810705,0.3257149113526305
2011-04-20,0.0570236539513335,0.3925734373700678,0.3684601119487372
2011-04-21,0.0641936456928604,0.3955269046713046,0.3728471820786632
2011-04-25,0.0593328949376883,0.3999957365595794,0.3786097002957203
2011-04-26,0.0718236078999932,0.4092803215529641,0.3904322229035917
2011-04-27,0.0786939847680849,0.4249896289079287,0.3954884667378731
2011-04-28,0.0844388483092213,0.4226221149952269,0.3925048687549246
2011-04-29,0.0870760116189328,0.4219775000293007,0.3894098552789824
2011-05-02,0.0846727485672083,0.4239069150519292,0.3826248559795839
2011-05-03,0.090568818673026,0.4137059846844162,0.3683392794639732
2011-05-04,0.0820199976075175,0.4132217193390932,0.365234962453993
2011-05-05,0.0753952583088974,0.4058915491563784,0.3660807898473412
2011-05-06,0.0780968631087271,0.4108035742500928,0.3767694158798773
2011-05-09,0.0837621446103613,0.4173039111764629,0.3775129043988057
2011-05-10,0.0958832145588919,0.4267881248788499,0.3913709721795895
2011-05-11,0.0855342429869261,0.4189062224670261,0.3772527458189336
2011-05-12,0.0927627503105348,0.4292252561075569,0.391463894062239
2011-05-13,0.0866627369167138,0.4109844042433972,0.3684230112703166
2011-05-16,0.0816401290106971,0.3853102952437028,0.344898685081606
2011-05-17,0.0792759316297273,0.3898576091583778,0.3388386806907919
2011-05-18,0.0911199867588947,0.3998787028550039,0.3583849518740594
2011-05-19,0.0917446071709435,0.4061915085439249,0.3583849518740594
2011-05-20,0.0855597026725127,0.3971008548059869,0.3533659221759309
2011-05-23,0.0752338550987752,0.377315582271595,0.328819228362611
2011-05-24,0.0718601101278844,0.3700946367806064,0.3198222571167715
2011-05-25,0.0738467658796007,0.3735960168352799,0.3251665701330397
2011-05-26,0.0798739994353991,0.3814417880571683,0.3401585344891584
2011-05-27,0.0809545518896794,0.3886329267689756,0.3508378569876564
2011-05-31,0.0896565167117935,0.4087209239967933,0.3686367656377305
2011-06-01,0.0693107651167839,0.3815457398740192,0.3321560202658133
2011-06-02,0.0666869025609466,0.3852086951435438,0.3367381242373446
2011-06-03,0.0515392395074632,0.3663261581316113,0.310183909310959
2011-06-06,0.0437989019714608,0.3555834750916429,0.2982312506842854
2011-06-07,0.0435636528690883,0.3535058211348754,0.2989562455928696
2011-06-08,0.0388957202521025,0.3435166609620119,0.2795028962922514
2011-06-09,0.04215016662902,0.3446613689754474,0.2803858243640202
2011-06-10,0.0272846391973455,0.3253902996823374,0.2614809297407257
2011-06-13,0.0245863529385315,0.3252518747105388,0.2552536886526888
2011-06-14,0.037494215925677,0.3429639658023495,0.2735080166397048
2011-06-15,0.0190910046597256,0.3177195801056125,0.2457732740100611
2011-06-16,0.0210519709569363,0.3110520729456363,0.2336161645500121
2011-06-17,0.0215222722950674,0.3097702881794841,0.2213196155371228
2011-06-20,0.0253978588632388,0.3173907639945963,0.2255578291224382
2011-06-21,0.0387782387753299,0.3456277777333878,0.2587948179315347
2011-06-22,0.0328037538082048,0.335447990519125,0.2499371727808033
2011-06-23,0.0324939660391985,0.3473708044628973,0.2678848245177558
